,IMAGE:246541,IMAGE:123561,IMAGE:714472,IMAGE:295137,IMAGE:770884,IMAGE:258688,IMAGE:108815,IMAGE:531957,IMAGE:772890,IMAGE:280527,IMAGE:756211,IMAGE:843070,IMAGE:268152,IMAGE:110440,IMAGE:843314,IMAGE:121454,IMAGE:810741,IMAGE:325583,IMAGE:811088,IMAGE:236338,IMAGE:48799,IMAGE:145132,IMAGE:739183,IMAGE:823886,IMAGE:629542,IMAGE:505202,IMAGE:160126,IMAGE:269878,IMAGE:208027,IMAGE:133273,IMAGE:377252,IMAGE:122822,IMAGE:897563,IMAGE:85582,IMAGE:46278,IMAGE:469281,IMAGE:505579,IMAGE:488575,IMAGE:175123,IMAGE:759163,IMAGE:770337,IMAGE:39798,IMAGE:826204,IMAGE:418394,IMAGE:321455,IMAGE:488642,IMAGE:813184,IMAGE:210873,IMAGE:142551,IMAGE:838389,IMAGE:898312,IMAGE:347348,IMAGE:156386,IMAGE:752732,IMAGE:809527,IMAGE:231675,IMAGE:267293,IMAGE:343736,IMAGE:897751,IMAGE:743291,IMAGE:199663,IMAGE:768497,IMAGE:460398,IMAGE:433481,IMAGE:745433,IMAGE:811604,IMAGE:809916,IMAGE:230385,IMAGE:68400,IMAGE:795330,IMAGE:366971,IMAGE:123790,IMAGE:338519,IMAGE:586796,IMAGE:126320,IMAGE:45327,IMAGE:788574,IMAGE:712840,IMAGE:198917,IMAGE:108377,IMAGE:771084,IMAGE:281145,IMAGE:511923,IMAGE:856902,IMAGE:882511,IMAGE:841495,IMAGE:214583,IMAGE:814119,IMAGE:382693,IMAGE:469762,IMAGE:323260,IMAGE:342349,IMAGE:109708,IMAGE:290759,IMAGE:132012,IMAGE:109179,IMAGE:343990,IMAGE:123730,IMAGE:1031076,IMAGE:134172,IMAGE:487373,IMAGE:154790,IMAGE:136744,IMAGE:31842,IMAGE:898083,IMAGE:755402,IMAGE:418193,IMAGE:796258,IMAGE:897529,IMAGE:810133,IMAGE:269172,IMAGE:666377,IMAGE:80399,IMAGE:436554,IMAGE:66714,IMAGE:773319,IMAGE:380057,IMAGE:243882,IMAGE:195370,IMAGE:342522,IMAGE:768453,IMAGE:428796,IMAGE:78353,IMAGE:155717,IMAGE:130201,IMAGE:162775,IMAGE:212188,IMAGE:753184,IMAGE:321488,IMAGE:564625,IMAGE:812167,IMAGE:811096,IMAGE:366834,IMAGE:626358,IMAGE:796694,IMAGE:842846,IMAGE:811000,IMAGE:839746,IMAGE:784040,IMAGE:53341,IMAGE:490718,IMAGE:130884
BT474..mRNA.,0.526341463414634,-1.04288888888889,-0.119024390243902,-1.09406504065041,0.714664634146342,-0.135276422764228,0.682439024390244,0.673414634146342,0.490975609756098,-0.119686411149826,-0.321304684475416,0.690975609756098,0.214109078590786,0.351225609756098,0.424756097560976,0.946197154471545,0.0275609756097561,0.140243902439024,0.326369337979094,1.60170731707317,0.61,1.111,-2.0909756097561,-0.664285714285714,0.469268292682927,0.341430216802168,0.472195121951219,0.674216802168022,-0.918178861788618,-0.107560975609756,0.129908536585366,1.05930894308943,-0.132682926829268,0.460487804878049,0.075191637630662,-0.192327913279133,0.546829268292683,-0.734261517615176,-0.653359756097561,-1.7890243902439,0.990121951219512,0.746829268292683,0.329246902826171,0.354658343012002,-0.273380274874177,0.711951219512195,0.461585365853659,-0.272806329849013,0.51130081300813,0.853170731707317,0.0597560975609756,0.440487804878049,0.622981029810298,0.359573170731707,0.893396341463415,-0.979499128919861,1.61420731707317,-1.07458072009292,-0.188338753387534,0.140867886178862,-0.789241192411924,-0.646838075880759,-0.994018583042973,0.590547715834301,2.46664459930314,2.84873983739837,2.89689024390244,2.85747764227642,3.67585365853659,-0.902682926829268,1.37268292682927,-0.289268292682927,-0.320487804878049,0.242112659698026,0.831951219512195,0.968780487804878,-1.00634146341463,-1.02609756097561,0.16109756097561,1.07119241192412,0.301219512195122,0.268986643437863,-1.23146341463415,-0.570222996515679,0.966341463414634,-0.734878048780488,1.0934235385211,0.23595818815331,0.444292682926829,0.698745257452574,-0.299756097560976,-0.952682926829268,0.277414634146341,-0.566630081300813,0.364146341463415,0.359050522648084,-2.10008401084011,-0.0780255516840883,0.531032520325203,2.35051490514905,0.955121951219512,-1.67772357723577,1.43487804878049,1.35292682926829,2.46756097560976,1.17292682926829,-2.42463414634146,-0.163414634146341,3.0119512195122,0.561756775067751,-0.130877371273713,0.910243902439024,1.03707317073171,-0.16980487804878,-0.451707317073171,2.53756097560976,1.90121951219512,2.09007452574526,-0.281088463027487,0.195401567944251,-0.0331707317073171,-0.218048780487805,-1.33634146341463,-0.158756775067751,-1.10925203252033,0.142926829268293,0.0545291327913279,0.98061556329849,-0.0834146341463415,0.254975609756098,0.152439024390244,-1.05585365853659,0.239893728222996,0.390024390243902,0.579512195121951,-2.36926829268293,-2.93487804878049,0.844878048780488,0.882682926829268,-0.019359756097561,-0.551301974448316,1.6839701897019
MCF7..mRNA.,1.06634146341463,-1.17288888888889,0.980975609756098,-0.0040650406504065,1.06466463414634,1.42472357723577,0.0824390243902439,1.05341463414634,-0.409024390243902,0.280313588850174,-0.441304684475416,1.4309756097561,-0.795890921409214,0.161225609756098,0.524756097560976,-0.193802845528455,-0.122439024390244,-0.619756097560976,-0.207380662020906,2.27170731707317,-0.13,1.411,-2.0909756097561,0.225714285714286,1.43926829268293,-1.15856978319783,0.332195121951219,0.794216802168022,-1.95817886178862,-2.19756097560976,0.509908536585366,0.449308943089431,0.227317073170732,-0.779512195121951,-0.174808362369338,0.957672086720867,0.416829268292683,0.285738482384824,-0.453359756097561,-1.4290243902439,1.53012195121951,1.29682926829268,-0.642003097173829,-0.0997861014324429,0.486619725125823,0.781951219512195,0.0015853658536585,-0.322806329849013,0.29130081300813,1.18317073170732,0.469756097560976,-0.0595121951219512,1.2329810298103,-0.0104268292682927,0.533396341463415,-3.43807055749129,-1.04579268292683,-2.16624738675958,1.15166124661247,-1.09913211382114,-2.49324119241192,-1.56017140921409,-2.64901858304297,-0.273452284165699,0.336644599303136,0.278739837398374,0.066890243902439,-0.362522357723577,-0.214146341463415,-0.612682926829268,1.89268292682927,-1.07926829268293,0.739512195121951,-1.09788734030197,0.411951219512195,1.54878048780488,1.08365853658537,0.16390243902439,0.12109756097561,1.98119241192412,0.361219512195122,-0.551013356562137,-1.36146341463415,-0.350222996515679,0.476341463414634,-0.754878048780488,-0.276576461478901,0.94595818815331,0.264292682926829,-1.05125474254743,0.200243902439024,0.287317073170732,-0.282585365853659,-1.29663008130081,1.28414634146341,0.139050522648084,-1.84008401084011,-2.29469221835075,-1.3089674796748,0.800514905149052,1.22512195121951,-1.76772357723577,-0.175121951219512,0.752926829268293,0.387560975609756,-0.367073170731707,-3.83463414634146,0.116585365853659,0.131951219512195,0.371756775067751,-0.0608773712737127,-0.189756097560976,1.35707317073171,0.31019512195122,-0.351707317073171,3.54756097560976,2.59121951219512,3.44007452574526,0.938911536972513,-1.40174128919861,1.06682926829268,0.721951219512195,-0.526341463414634,-1.83875677506775,-2.3770298102981,0.922926829268293,0.534529132791328,-2.06938443670151,-0.243414634146341,1.2949756097561,0.522439024390244,-0.155853658536585,-0.0101062717770035,0.805024390243902,1.62951219512195,-1.42926829268293,-1.93487804878049,0.774878048780488,0.762682926829268,-1.14935975609756,0.328698025551684,0.003970189701897
SKBR3..mRNA.,0.286341463414634,-2.76288888888889,0.0609756097560976,0.115934959349593,0.904664634146341,0.536723577235772,0.0224390243902439,1.08341463414634,0.190975609756098,0.758885017421603,0.348695315524584,0.180975609756098,0.727859078590786,0.553225609756098,-0.0352439024390244,-0.0250528455284553,-0.0824390243902439,-0.719756097560976,-2.59738066202091,1.40170731707317,1.33,1.091,-1.6109756097561,-1.58428571428571,1.22926829268293,-0.039569783197832,0.87219512195122,1.16421680216802,-0.116178861788618,-4.71756097560976,0.509908536585366,0.189308943089431,0.807317073170732,0.370487804878049,1.09519163763066,0.457672086720867,0.696829268292683,-0.444261517615176,-0.813359756097561,-2.4790243902439,-2.43987804878049,0.466829268292683,-0.962003097173829,0.214658343012002,0.176619725125823,0.781951219512195,1.01158536585366,-0.376556329849013,0.0713008130081301,0.443170731707317,0.609756097560976,0.520487804878049,0.442981029810298,0.519573170731707,0.603396341463415,-2.15807055749129,-1.59579268292683,-1.10481881533101,-0.0783387533875339,-0.689132113821138,-1.23990785907859,-0.521838075880759,-1.2775900116144,-0.973452284165699,-0.253355400696864,0.218739837398374,0.286890243902439,-0.672522357723577,3.59585365853659,-0.282682926829268,2.39268292682927,0.0607317073170732,2.24951219512195,-0.0278873403019745,1.7219512195122,2.65878048780488,1.79365853658537,1.05390243902439,-0.92890243902439,1.29119241192412,-0.108780487804878,-0.698013356562137,-2.14146341463415,-0.970222996515679,1.55634146341463,-0.0448780487804878,-1.3065764614789,-0.33404181184669,-0.445707317073171,-0.861254742547426,-0.479756097560976,-0.522682926829268,-0.332585365853658,-1.32663008130081,0.344146341463415,0.179050522648084,-0.555639566395664,-1.97469221835075,-1.4629674796748,-0.559485094850948,0.905121951219512,1.19227642276423,-0.395121951219512,-0.327073170731707,-0.322439024390244,-0.737073170731707,-5.20463414634146,0.246585365853659,-1.0080487804878,-1.52824322493225,-1.36087737127371,0.350243902439024,0.857073170731707,-0.909804878048781,-2.15170731707317,-0.562439024390244,0.061219512195122,-1.00992547425474,0.384467092528068,-2.88174128919861,1.09682926829268,0.671951219512195,-0.736341463414634,-0.166256775067751,-1.2670298102981,0.372926829268293,0.0982791327913279,-1.96938443670151,0.396585365853659,1.7649756097561,1.08243902439024,-0.435853658536585,0.659893728222997,1.2010243902439,1.20951219512195,0.620731707317073,2.34512195121951,1.93487804878049,0.552682926829268,-1.06935975609756,-0.231301974448316,2.6239701897019
T47D..mRNA.,0.676341463414634,-1.86288888888889,1.5609756097561,-0.114065040650407,0.704664634146342,0.80250135501355,0.0624390243902439,0.873414634146341,0.380975609756098,0.430313588850174,0.168695315524584,-0.0290243902439024,0.31855352303523,0.584225609756098,-0.0952439024390244,0.466197154471545,0.0175609756097561,-0.239756097560976,-0.137380662020906,1.15170731707317,0.15,0.761,-2.0209756097561,-0.414285714285714,0.709268292682927,-0.978569783197832,-0.677804878048781,0.324216802168022,0.531821138211382,-3.91756097560976,-0.870091463414634,-0.880691056910569,0.427317073170732,0.320487804878049,0.285191637630662,0.257672086720867,0.266829268292683,0.355738482384824,0.246640243902439,-1.9390243902439,0.450121951219512,1.94682926829268,0.147996902826171,-0.0185361014324429,0.725369725125823,0.811951219512195,1.18158536585366,-0.412806329849013,0.26130081300813,1.17317073170732,0.459756097560976,0.480487804878049,0.202981029810298,0.259573170731707,1.44339634146341,-1.48807055749129,1.37420731707317,-0.442914053426248,0.720661246612466,-0.0291321138211382,-2.53324119241192,-0.130171409214092,-0.58568524970964,0.116547715834301,0.356644599303136,0.448739837398374,0.906890243902439,1.08747764227642,0.515853658536585,-0.352682926829268,1.25268292682927,-0.509268292682927,1.16951219512195,0.367112659698026,2.01195121951219,1.40878048780488,1.51365853658537,0.0739024390243902,-0.0089024390243902,2.58119241192412,0.931219512195122,0.377736643437863,0.618536585365854,0.0697770034843206,0.826341463414634,1.60512195121951,0.213423538521099,0.20595818815331,-0.535707317073171,0.748745257452574,1.86024390243902,-0.232682926829268,0.747414634146341,0.378369918699187,0.804146341463415,0.749050522648084,-0.270084010840108,0.405307781649245,-0.778967479674797,0.520514905149052,1.02512195121951,-2.54772357723577,0.534878048780488,1.18292682926829,1.06756097560976,-0.687073170731707,-3.61463414634146,0.536585365853659,0.301951219512195,-0.0182432249322493,0.0691226287262873,1.22024390243902,1.29707317073171,0.970195121951219,-0.931707317073171,0.527560975609756,0.101219512195122,-0.0099254742547425,-0.411088463027487,-0.471741289198606,-0.0931707317073171,0.511951219512195,-2.01634146341463,-0.251256775067751,-0.952585365853658,0.632926829268293,-0.265470867208672,-1.16938443670151,0.516585365853659,1.2249756097561,0.372439024390244,0.564146341463415,1.029893728223,1.1310243902439,0.999512195121951,-0.199268292682927,-2.10487804878049,1.60487804878049,1.22268292682927,-0.429359756097561,-0.551301974448316,0.353970189701897
NORWAY.7..mRNA.,0.226341463414634,0.827111111111111,-0.659024390243902,-0.814065040650406,-0.675335365853658,-0.395276422764228,-0.117560975609756,0.433414634146342,-0.179024390243902,-0.119686411149826,-0.0313046844754162,0.570975609756098,0.394109078590786,0.341225609756098,0.594756097560976,-0.316025067750678,0.257560975609756,0.320243902439024,0.682619337979094,-0.0982926829268293,-0.54,0.061,1.1090243902439,-0.354285714285714,0.0692682926829268,-0.0452364498644986,-0.707804878048781,-0.355783197831978,0.401821138211382,0.722439024390244,-0.730091463414634,-0.340691056910569,-0.572682926829268,-0.349512195121951,-0.174808362369338,-0.672327913279133,0.0568292682926829,-0.794261517615176,-0.433359756097561,0.0109756097560975,-0.699878048780488,-0.513170731707317,1.24799690282617,-0.529786101432443,-0.693380274874177,0.0619512195121951,-0.588414634146341,-0.202806329849013,0.52130081300813,-0.276829268292683,-0.530243902439024,-0.559512195121951,-0.637018970189702,-1.21042682926829,-0.716603658536585,1.64192944250871,-1.17579268292683,0.0537526132404181,-0.868338753387534,-0.276632113821138,-0.823241192411924,1.48982859078591,0.730981416957027,-0.207202284165699,-1.13335540069686,-1.00126016260163,-0.983109756097561,-0.452522357723577,-0.884146341463415,-0.332682926829268,0.0026829268292683,0.860731707317073,-0.100487804878049,-0.393887340301974,-0.728048780487805,0.0787804878048781,-0.816341463414634,-0.0960975609756098,-0.48890243902439,-0.418807588075881,0.311219512195122,-1.17101335656214,0.0885365853658537,0.0997770034843206,0.696341463414634,0.0551219512195122,0.293423538521099,-0.49404181184669,-0.775707317073171,-0.411254742547425,-1.37975609756098,0.177317073170732,-1.35258536585366,-0.946630081300813,-0.0758536585365854,-0.520949477351916,-0.260084010840108,-0.114692218350755,-1.7489674796748,-0.179485094850948,0.155121951219512,0.262276422764228,-0.465121951219512,0.122926829268293,-0.332439024390244,-0.987073170731707,-1.72463414634146,0.176585365853659,-0.928048780487805,-0.0582432249322493,-0.438655149051491,-0.0197560975609756,-0.202926829268293,0.68019512195122,-1.10170731707317,-0.772439024390244,-0.248780487804878,-0.859925474254743,-1.71108846302749,-0.521741289198606,-0.233170731707317,0.171951219512195,0.813658536585366,1.50124322493225,0.852970189701897,0.472926829268293,-0.167693089430894,-0.77938443670151,-1.50341463414634,0.0049756097560975,-0.587560975609756,-0.865853658536585,-0.500106271777004,-0.228975609756098,-0.220487804878049,-0.629268292682927,-0.354878048780488,0.0748780487804878,-0.407317073170732,0.980640243902439,-0.0513019744483159,-0.126029810298103
NORWAY.10..mRNA.,-0.453658536585366,0.657111111111111,0.300975609756098,-0.134065040650407,0.344664634146341,-0.376387533875339,0.132439024390244,-0.326585365853659,-0.689024390243902,-0.179686411149826,0.338695315524584,-0.509024390243902,-0.185890921409214,-0.208774390243902,-0.577243902439024,0.936197154471545,-0.382439024390244,-0.119756097560976,-1.03738066202091,0.861707317073171,-0.16,-0.459,0.459024390243902,0.635714285714286,0.259268292682927,1.34143021680217,0.31219512195122,0.564216802168022,-0.308178861788618,0.632439024390244,0.199908536585366,-0.0206910569105691,0.277317073170732,0.330487804878049,0.265191637630662,0.617672086720867,-0.003170731707317,-0.124261517615176,0.386640243902439,0.830975609756098,-1.85987804878049,0.626829268292683,0.527996902826171,0.0168805652342238,1.19661972512582,-0.538048780487805,0.721585365853659,0.497193670150987,1.16130081300813,0.133170731707317,-0.460243902439024,-0.189512195121951,0.0129810298102981,-0.290426829268293,0.463396341463415,-0.108070557491289,-0.475792682926829,-1.08624738675958,0.0316612466124661,0.550867886178862,-0.493241192411924,-1.12017140921409,-0.789018583042973,0.626547715834301,0.326644599303136,0.518739837398374,0.096890243902439,-0.192522357723577,-0.594146341463415,-0.0726829268292683,-0.777317073170732,0.530731707317073,-0.280487804878049,0.742112659698026,0.571951219512195,-0.151219512195122,-0.136341463414634,1.02390243902439,0.25109756097561,0.601192411924119,-0.488780487804878,0.268986643437863,-0.361463414634146,0.609777003484321,-0.293658536585366,-0.574878048780488,-0.0365764614789005,0.31595818815331,-0.795707317073171,0.618745257452574,-0.149756097560976,0.177317073170732,0.617414634146341,0.743369918699187,-0.595853658536585,0.309050522648084,0.409915989159892,-0.924692218350755,0.0310325203252032,0.260514905149051,-1.23487804878049,-0.0777235772357723,-0.575121951219512,-0.597073170731707,-0.0624390243902439,-0.307073170731707,0.675365853658537,-0.113414634146341,-1.18804878048781,0.181756775067751,0.899122628726287,1.01024390243902,-0.532926829268293,0.51019512195122,0.0182926829268293,-0.382439024390244,-0.308780487804878,-0.109925474254743,0.558911536972513,0.448258710801394,-0.753170731707317,-0.648048780487805,-1.01634146341463,0.401243224932249,-0.197029810298103,0.0929268292682927,-0.685470867208672,1.04061556329849,-0.343414634146341,-0.505024390243902,-1.11756097560976,-0.0158536585365854,1.119893728223,-0.778975609756097,-1.39048780487805,1.03073170731707,-0.934878048780488,-0.485121951219512,-0.517317073170732,0.220640243902439,0.0386980255516841,0.093970189701897
NORWAY.11..mRNA.,-0.123658536585366,-0.0128888888888889,-0.509024390243902,-0.0840650406504065,0.234664634146341,0.335723577235772,-0.427560975609756,-0.0365853658536585,-0.539024390243902,0.320313588850174,-0.491304684475416,-0.399024390243902,-0.375890921409214,0.0312256097560976,1.15475609756098,0.296197154471545,0.0575609756097561,0.0402439024390244,-0.0640473286875726,-1.21829268292683,-0.31,-0.149,0.459024390243902,-0.324285714285714,-0.290731707317073,0.441430216802168,-0.0378048780487805,-0.0857831978319783,1.32182113821138,-0.137560975609756,-0.0200914634146342,-0.350691056910569,-0.222682926829268,-0.129512195121951,-0.054808362369338,-0.722327913279133,0.0668292682926829,-0.244261517615176,-0.043359756097561,0.940975609756098,1.01012195121951,-0.0731707317073171,-0.0710030971738289,-0.369786101432443,0.0766197251258227,0.841951219512195,-0.0184146341463415,-0.122806329849013,-0.23869918699187,0.0631707317073171,-0.0002439024390243,-0.0295121951219512,0.0029810298102981,-0.0304268292682927,-0.386603658536585,0.781929442508711,0.174207317073171,0.253752613240418,-0.488338753387534,0.310867886178862,0.246758807588076,-0.180171409214092,0.260981416957027,0.296547715834301,0.0566445993031359,-0.381260162601626,0.126890243902439,-0.162522357723577,-0.444146341463415,0.317317073170732,0.132682926829268,-0.449268292682927,0.0595121951219512,0.122112659698026,-0.298048780487805,-0.131219512195122,0.0336585365853659,0.36390243902439,0.60109756097561,0.791192411924119,0.611219512195122,0.148986643437863,1.46853658536585,0.309777003484321,-0.473658536585366,0.0151219512195122,-0.0665764614789005,0.0959581881533101,0.254292682926829,-0.821254742547425,0.760243902439024,-0.152682926829268,0.197414634146341,-0.146630081300813,0.0741463414634146,0.0190505226480836,0.509915989159892,0.895307781649245,0.311032520325203,-0.0794850948509485,0.255121951219512,-0.307723577235772,0.114878048780488,0.252926829268293,0.107560975609756,0.292926829268293,1.76536585365854,-0.813414634146342,-0.548048780487805,-0.208243224932249,-0.180877371273713,-0.0097560975609756,-0.782926829268293,-1.48980487804878,-0.131707317073171,-1.01243902439024,-0.288780487804878,0.0400745257452575,-0.991088463027487,0.348258710801394,-0.173170731707317,0.301951219512195,0.253658536585366,-0.488756775067751,0.322970189701897,-0.477073170731707,0.534529132791328,-1.68938443670151,-0.333414634146341,-0.0850243902439024,0.212439024390244,-1.13585365853659,-0.760106271777003,0.411024390243902,-0.750487804878049,0.570731707317073,0.965121951219512,0.0348780487804878,-0.537317073170732,-0.249359756097561,-0.231301974448316,-0.396029810298103
NORWAY.12..mRNA.,-0.633658536585366,-1.10288888888889,0.420975609756098,0.479268292682927,0.113414634146342,-0.114165311653117,-0.307560975609756,-0.686585365853658,-1.3890243902439,0.267456445993031,-0.17559039876113,-0.899024390243902,-0.217557588075881,-0.410024390243902,-0.343243902439024,0.0511971544715448,-0.982439024390244,0.160243902439024,0.205952671312427,-0.368292682926829,-0.29,-0.37,-0.180975609756098,0.0014285714285714,0.179268292682927,0.224763550135501,0.78219512195122,-0.154672086720867,0.511821138211382,-1.07756097560976,0.299908536585366,0.0276422764227642,-0.942682926829268,0.370487804878049,-0.417665505226481,0.387672086720867,-0.733170731707317,-0.186761517615176,0.070640243902439,0.190975609756098,0.470121951219512,-0.143170731707317,1.54799690282617,0.197356755710414,0.359119725125823,0.391951219512195,0.406585365853659,0.0788603368176539,0.22005081300813,0.893170731707317,0.649756097560976,0.740487804878049,-0.177018970189702,-0.172926829268293,-0.606603658536585,0.691929442508711,-0.0457926829268293,-0.0522473867595819,-0.069449864498645,0.950867886178862,-0.623241192411924,-0.0901714092140921,-0.209018583042973,0.680833430120016,1.48664459930314,0.372073170731707,-0.153109756097561,0.434144308943089,-0.354146341463415,-0.772682926829268,-0.287317073170732,0.900731707317073,0.0295121951219512,0.562112659698026,0.171951219512195,0.0387804878048781,0.163658536585366,0.57390243902439,-0.14390243902439,-0.20769647696477,0.751219512195122,0.228986643437863,1.11853658536585,-0.213080139372822,-1.19365853658537,0.375121951219512,0.695923538521099,-0.418327526132404,0.248292682926829,0.838745257452574,-0.0397560975609756,-0.412682926829268,0.812414634146341,1.37003658536585,-0.715853658536585,-0.239520905923345,0.439915989159892,0.611022067363531,0.991032520325203,-0.0605962059620596,-0.374878048780488,-0.0410569105691057,-0.285121951219512,0.272926829268293,-0.362439024390244,1.15292682926829,-0.304634146341463,-0.763414634146341,1.3819512195122,1.49175677506775,0.199122628726287,0.770243902439024,-0.562926829268293,-0.172304878048781,0.268292682926829,-0.0124390243902439,0.461219512195122,-0.467425474254743,0.307482965543941,1.95825871080139,-0.003170731707317,0.261951219512195,-0.786341463414634,0.527909891598916,0.108970189701897,-0.347073170731707,0.314529132791328,1.04061556329849,0.736585365853659,-0.329024390243902,-0.547560975609756,0.414146341463415,-0.0261062717770035,-0.0289756097560976,-1.49048780487805,-0.399268292682927,1.17512195121951,0.144878048780488,-0.357317073170732,-0.0956097560975609,0.115364692218351,0.0823035230352303
NORWAY.14..mRNA.,-0.213658536585366,0.697111111111111,-0.229024390243902,-0.0040650406504065,-0.175335365853659,0.178723577235772,-0.527560975609756,-0.126585365853659,-0.949024390243903,0.450313588850174,-0.421304684475416,-0.229024390243902,-0.415890921409214,0.0412256097560976,0.554756097560976,0.0161971544715447,-0.202439024390244,-0.469756097560976,0.0926193379790941,-0.218292682926829,-0.09,0.131,-0.0009756097560975,0.0957142857142857,-0.620731707317073,-0.0163475609756098,0.18219512195122,-0.0457831978319783,-0.268178861788618,-0.477560975609756,0.199908536585366,0.189308943089431,-0.222682926829268,1.13048780487805,1.44519163763066,-0.0223279132791328,0.0668292682926829,-0.374261517615176,0.196640243902439,0.430975609756098,0.390121951219512,-0.553170731707317,0.0979969028261711,0.0602138985675571,-0.563380274874177,-0.0980487804878049,0.171585365853659,-0.182806329849013,-0.78869918699187,-0.646829268292683,0.139756097560976,-0.479512195121951,-0.857018970189702,-0.0104268292682927,0.243396341463415,-0.0680705574912892,0.504207317073171,1.47375261324042,-0.798338753387534,0.610867886178862,1.68675880758808,1.22982859078591,1.19098141695703,0.216547715834301,-0.113355400696864,-0.441260162601626,0.376890243902439,-0.432522357723577,-0.694146341463415,-0.192682926829268,-0.567317073170732,0.0507317073170732,-0.660487804878049,0.432112659698026,0.561951219512195,-0.181219512195122,-0.816341463414634,-0.22609756097561,-0.25890243902439,0.141192411924119,-0.0287804878048781,0.068986643437863,-1.78146341463415,-0.540222996515679,-0.433658536585366,0.225121951219512,-0.4965764614789,-0.11404181184669,-0.0257073170731707,-0.0012547425474254,-1.03975609756098,1.06731707317073,0.487414634146341,0.153369918699187,0.334146341463415,0.159050522648084,-0.370084010840108,-0.494692218350755,2.5510325203252,-0.229485094850949,-0.0248780487804878,1.02227642276423,0.0448780487804878,-0.247073170731707,-0.672439024390244,-0.147073170731707,0.175365853658537,-0.0034146341463414,-0.0980487804878049,-0.208243224932249,-0.0030995934959349,-0.159756097560976,-0.532926829268293,0.51019512195122,-0.0417073170731707,0.0475609756097561,-0.428780487804878,-0.319925474254743,0.198911536972513,0.178258710801394,-0.783170731707317,-0.188048780487805,0.0236585365853658,-0.638756775067751,0.482970189701897,-0.0770731707317073,-0.685470867208672,0.93061556329849,0.756585365853659,-0.575024390243903,-0.417560975609756,-0.0758536585365853,-0.400106271777003,-0.278975609756098,-0.350487804878049,-0.889268292682927,-2.02487804878049,-0.155121951219512,-0.607317073170732,0.380640243902439,0.328698025551684,-0.216029810298103
NORWAY.15..mRNA.,-0.0936585365853659,0.407111111111111,0.240975609756098,-0.0040650406504065,-0.175335365853659,0.794723577235772,0.422439024390244,-0.326585365853659,-1.5890243902439,0.440313588850174,0.398695315524584,0.130975609756098,0.264109078590786,0.131225609756098,-0.0452439024390244,0.141197154471545,-0.0224390243902439,-0.369756097560976,-0.657380662020906,0.831707317073171,-0.29,-0.319,0.409024390243902,-0.0742857142857143,0.0392682926829268,-0.328569783197832,-0.327804878048781,-0.0457831978319783,-0.578178861788618,0.712439024390244,-0.0600914634146341,-0.230691056910569,-0.102682926829268,-0.379512195121951,-0.654808362369338,0.147672086720867,0.186829268292683,-0.394261517615176,0.206640243902439,-0.349024390243903,0.170121951219512,-0.273170731707317,-0.142003097173829,-2.06978610143244,-0.463380274874177,-0.248048780487805,-0.0184146341463415,-0.732806329849013,-0.80869918699187,-1.21682926829268,-0.430243902439024,-0.829512195121951,-0.0670189701897019,-0.580426829268293,-0.136603658536585,0.501929442508711,-0.425792682926829,0.543752613240418,0.251661246612466,0.190867886178862,-2.44324119241192,0.479828590785908,0.680981416957027,-0.683452284165699,-0.523355400696864,-0.081260162601626,0.046890243902439,0.237477642276423,-0.564146341463415,-0.592682926829268,0.812682926829268,0.300731707317073,-0.340487804878049,-0.267887340301974,0.201951219512195,0.138780487804878,0.123658536585366,0.35390243902439,-0.68890243902439,0.361192411924119,0.181219512195122,-0.451013356562137,0.148536585365854,0.329777003484321,0.116341463414634,-0.154878048780488,-0.956576461478901,-0.11404181184669,-0.775707317073171,-0.771254742547426,-0.869756097560976,-0.152682926829268,0.267414634146341,-0.926630081300813,0.104146341463415,0.0590505226480836,0.189915989159892,-1.65469221835075,-0.808967479674797,0.440514905149052,0.425121951219512,-0.227723577235772,0.154878048780488,0.0629268292682927,0.617560975609756,-0.537073170731707,1.22536585365854,0.216585365853659,-0.628048780487805,-0.258243224932249,-0.580877371273713,-0.249756097560976,0.217073170731707,0.0901951219512195,-0.0117073170731707,0.387560975609756,-0.038780487804878,0.360074525745257,-0.0410884630274874,-0.421741289198606,-0.173170731707317,0.181951219512195,0.903658536585366,-0.0887567750677507,-0.337029810298103,-0.107073170731707,-1.26547086720867,0.69061556329849,0.596585365853659,-0.0150243902439024,-0.137560975609756,-0.775853658536585,0.289893728222997,-0.0689756097560976,1.44951219512195,0.900731707317073,0.955121951219512,0.0248780487804878,0.282682926829268,-0.519359756097561,1.28869802555168,0.553970189701897
